Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777460796,100,,Aggregated,150.500000,0.000000,650,690,710,730,780,850,950,970,1000,1000,1000,18958,0,520.0,493.3448496277303,49.60031807422638,1188.7221708893776,65.7884270492668
1777460797,100,gRPC,predict_prompt,74.700000,0.000000,640,680,700,720,770,810,940,950,1000,1000,1000,9548,0,520.0,495.7122448410419,49.60031807422638,1188.7221708893776,65.00806451612904
1777460797,100,gRPC,predict_response,79.300000,0.000000,650,680,710,720,760,780,850,940,990,990,990,9589,0,520.0,493.50453046632146,60.96427142620087,1187.890075147152,66.5414537490875
1777460797,100,,Aggregated,154.000000,0.000000,640,680,710,720,760,790,860,950,1000,1000,1000,19137,0,520.0,494.60602269863745,49.60031807422638,1188.7221708893776,65.77640173485918
1777460799,100,gRPC,predict_prompt,73.800000,0.000000,640,680,700,720,770,860,950,950,1000,1000,1000,9628,0,520.0,497.3927330036888,49.60031807422638,1188.7221708893776,65.01360614873286
1777460799,100,gRPC,predict_response,78.500000,0.000000,650,680,700,720,760,790,930,950,990,990,990,9655,0,520.0,494.6389531291315,60.96427142620087,1187.890075147152,66.52853443811496
1777460799,100,,Aggregated,152.300000,0.000000,650,680,700,720,770,830,950,950,1000,1000,1000,19283,0,520.0,496.01391514916145,49.60031807422638,1188.7221708893776,65.77213089249598
1777460800,100,gRPC,predict_prompt,77.500000,0.000000,640,680,700,720,770,840,950,950,1000,1000,1000,9723,0,520.0,498.94853798107613,49.60031807422638,1188.7221708893776,64.99804587061607
1777460800,100,gRPC,predict_response,81.700000,0.000000,640,680,710,720,760,810,840,940,1000,1000,1000,9742,0,520.0,496.1241590766551,60.96427142620087,1187.890075147152,66.52268528022994
1777460800,100,,Aggregated,159.200000,0.000000,640,680,710,720,770,820,940,950,1000,1000,1000,19465,0,520.0,497.53497007525186,49.60031807422638,1188.7221708893776,65.7611096840483
1777460801,100,gRPC,predict_prompt,73.100000,0.000000,640,670,700,720,770,840,950,950,1000,1000,1000,9806,0,530.0,500.33539475414574,49.60031807422638,1188.7221708893776,64.96787681011625
1777460801,100,gRPC,predict_response,76.500000,0.000000,640,680,710,720,760,790,840,930,1000,1000,1000,9819,0,520.0,497.2301223736902,60.96427142620087,1187.890075147152,66.53681637641307
1777460801,100,,Aggregated,149.600000,0.000000,640,670,700,720,770,810,930,950,1000,1000,1000,19625,0,530.0,498.7817300660595,49.60031807422638,1188.7221708893776,65.75286624203822
